model;index;sentence_id;item;correct_form;correct_sentence;mutation_type;trigger_type;specific_trigger;incorrect_form;incorrect_sentence;incorrect_form_mut_type;correct_nll_mean;incorrect_nll_mean;delta;accuracy;nll_distance;layer_nll_correct;layer_nll_incorrect
LLaMAX/LLaMAX3-8B;14;4;14;Fis;Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am y tro cyntaf yn hanes y clwb, gan sicrhau lle yng Nghyngres Europa y tymor nesaf.;SM;MS;adverb_time_place_manner;Mis;Mis diwethaf fe gipiodd y Cofis Gwpan Cymru am y tro cyntaf yn hanes y clwb, gan sicrhau lle yng Nghyngres Europa y tymor nesaf.;no_mutation;2,31011378452429;2,42206960415489;1,11955819630604e-01;1;2,36583856615608e-02;[11.761597016278435, 11.763022852878944, 12.383568932028378, 12.383070422153846, 12.384624873890596, 12.388705552793017, 12.396798133850098, 12.394569490470138, 12.40935510747573, 12.411227488050274, 12.415328100615858, 12.407708485921225, 12.425539802102481, 12.415569062326469, 12.428828089844947, 12.396464366538853, 12.358993866864372, 12.292931332307703, 12.223402827393775, 12.188321394078871, 12.135395442738252, 12.049100670160032, 11.97570707283768, 11.835387603909362, 11.702463075226428, 11.419573017195159, 11.173761723088283, 10.912039812873392, 10.604281014087153, 10.208845325544768, 9.742686673706652, 8.759585511450673, 2.3101137845242907];[11.761528873443604, 11.762556438446046, 12.325693244934081, 12.324529552459717, 12.326618347167969, 12.328224067687989, 12.336354675292968, 12.336107082366944, 12.35102575302124, 12.350928287506104, 12.354279594421387, 12.342942848205567, 12.35360013961792, 12.338601531982421, 12.351887760162354, 12.317300567626953, 12.281681060791016, 12.227734909057617, 12.15639373779297, 12.119681072235107, 12.072702884674072, 11.983131694793702, 11.907674827575683, 11.77170373916626, 11.646679401397705, 11.355882720947266, 11.115725765228271, 10.8538303565979, 10.56060338973999, 10.164347820281982, 9.713203525543213, 8.740740089416503, 2.4220696041548946]
LLaMAX/LLaMAX3-8B;15;4;15;cyntaf;Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am y tro cyntaf yn hanes y clwb, gan sicrhau lle yng Nghyngres Europa y tymor nesaf.;no_mutation;no_mutation;no_mutation;chyntaf;Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am y tro chyntaf yn hanes y clwb, gan sicrhau lle yng Nghyngres Europa y tymor nesaf.;AM;2,31011378452429;2,50917433232719;1,99060547802897e-01;1;4,13049693183620e-02;[11.761597016278435, 11.763022852878944, 12.383568932028378, 12.383070422153846, 12.384624873890596, 12.388705552793017, 12.396798133850098, 12.394569490470138, 12.40935510747573, 12.411227488050274, 12.415328100615858, 12.407708485921225, 12.425539802102481, 12.415569062326469, 12.428828089844947, 12.396464366538853, 12.358993866864372, 12.292931332307703, 12.223402827393775, 12.188321394078871, 12.135395442738252, 12.049100670160032, 11.97570707283768, 11.835387603909362, 11.702463075226428, 11.419573017195159, 11.173761723088283, 10.912039812873392, 10.604281014087153, 10.208845325544768, 9.742686673706652, 8.759585511450673, 2.3101137845242907];[11.761765779233446, 11.763583351584042, 12.383995841531192, 12.38489210839365, 12.385150722428865, 12.390559439565621, 12.398570715212355, 12.3990883733712, 12.415280585195504, 12.413744402866737, 12.415840822107652, 12.410866475572773, 12.42802625543931, 12.417685733121985, 12.429413982466155, 12.396906796623679, 12.358056554607316, 12.293416023254395, 12.228539130266975, 12.195908696043725, 12.143460479437136, 12.06563684052112, 11.988253911336264, 11.852579640407189, 11.721434761496152, 11.445148374520096, 11.201950783823051, 10.953105907814175, 10.651105095358457, 10.270841654609232, 9.79783929563036, 8.835619636610442, 2.5091743323271873]
LLaMAX/LLaMAX3-8B;16;4;16;gipiodd;Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am y tro cyntaf yn hanes y clwb, gan sicrhau lle yng Nghyngres Europa y tymor nesaf.;SM;L;fe;cipiodd;Fis diwethaf fe cipiodd y Cofis Gwpan Cymru am y tro cyntaf yn hanes y clwb, gan sicrhau lle yng Nghyngres Europa y tymor nesaf.;no_mutation;2,31011378452429;2,36476763229139;5,46538477671015e-02;1;1,16909591696829e-02;[11.761597016278435, 11.763022852878944, 12.383568932028378, 12.383070422153846, 12.384624873890596, 12.388705552793017, 12.396798133850098, 12.394569490470138, 12.40935510747573, 12.411227488050274, 12.415328100615858, 12.407708485921225, 12.425539802102481, 12.415569062326469, 12.428828089844947, 12.396464366538853, 12.358993866864372, 12.292931332307703, 12.223402827393775, 12.188321394078871, 12.135395442738252, 12.049100670160032, 11.97570707283768, 11.835387603909362, 11.702463075226428, 11.419573017195159, 11.173761723088283, 10.912039812873392, 10.604281014087153, 10.208845325544768, 9.742686673706652, 8.759585511450673, 2.3101137845242907];[11.762325249466242, 11.763373823726878, 12.383557843227013, 12.383875416774377, 12.382829460443235, 12.388046021554985, 12.395267991458669, 12.391447740442613, 12.402629590501972, 12.405530218984566, 12.411766501034007, 12.399502305423512, 12.416557480307187, 12.41018196180755, 12.420606949750114, 12.3865151311837, 12.351148848440133, 12.282955768061619, 12.21646037756228, 12.180685604319853, 12.128562197965735, 12.041853979522108, 11.970384579078823, 11.838310802684111, 11.70585376141118, 11.429646865994323, 11.185621298995672, 10.928654427621879, 10.623754164751839, 10.233892945682301, 9.748996192333745, 8.771947991614248, 2.364767632291392]
LLaMAX/LLaMAX3-8B;17;4;17;Nghyngres;Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am y tro cyntaf yn hanes y clwb, gan sicrhau lle yng Nghyngres Europa y tymor nesaf.;NM;L;yng;Cyngres;Fis diwethaf fe gipiodd y Cofis Gwpan Cymru am y tro cyntaf yn hanes y clwb, gan sicrhau lle yng Cyngres Europa y tymor nesaf.;no_mutation;2,31011378452429;2,51775412069983;2,07640336175538e-01;1;4,30087028584305e-02;[11.761597016278435, 11.763022852878944, 12.383568932028378, 12.383070422153846, 12.384624873890596, 12.388705552793017, 12.396798133850098, 12.394569490470138, 12.40935510747573, 12.411227488050274, 12.415328100615858, 12.407708485921225, 12.425539802102481, 12.415569062326469, 12.428828089844947, 12.396464366538853, 12.358993866864372, 12.292931332307703, 12.223402827393775, 12.188321394078871, 12.135395442738252, 12.049100670160032, 11.97570707283768, 11.835387603909362, 11.702463075226428, 11.419573017195159, 11.173761723088283, 10.912039812873392, 10.604281014087153, 10.208845325544768, 9.742686673706652, 8.759585511450673, 2.3101137845242907];[11.761484813690185, 11.762944507598878, 12.396448516845703, 12.396535739898681, 12.400407886505127, 12.40377721786499, 12.408728408813477, 12.405386199951172, 12.417743797302245, 12.419380226135253, 12.42616376876831, 12.415573253631592, 12.434064235687256, 12.427829036712646, 12.441301727294922, 12.407097873687745, 12.36972785949707, 12.302183094024658, 12.235092658996582, 12.200039348602296, 12.14644411087036, 12.064717655181886, 11.988145027160645, 11.845414695739747, 11.710704002380371, 11.420799446105956, 11.17425033569336, 10.923462867736816, 10.6097101020813, 10.212080993652343, 9.742136507034301, 8.772929754257202, 2.5177541206998284]
LLaMAX/LLaMAX3-8B;18;5;18;Gwpan;Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.;SM;MS;direct_object_mutation;Cwpan;Enillodd y tîm Cwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.;no_mutation;2,07485898078931;1,91019285990149;-1,64666120887817e-01;0;0,00000000000000e+00;[11.759605205976046, 11.762756200937124, 12.268658106143658, 12.270778711025532, 12.286908846635084, 12.289892270014835, 12.296022800298838, 12.284703548137959, 12.29151309453524, 12.297826070051928, 12.2938599219689, 12.292320068065937, 12.291440908725445, 12.277337514437162, 12.305042321865375, 12.27431869506836, 12.234063075138973, 12.156059815333439, 12.104436049094566, 12.03874949308542, 11.995625734329224, 11.922313965283907, 11.887716660132774, 11.770319553521963, 11.684347464488102, 11.488721095598661, 11.278521666159996, 10.997977036696215, 10.73208000109746, 10.359838834175697, 9.661760009252108, 8.701153489259573, 2.074858980789311];[11.759894884549654, 11.763520130744347, 12.269327860612135, 12.272044530281654, 12.288698618228619, 12.293755733049833, 12.298892773114718, 12.285306233626146, 12.292853887264545, 12.297306739366972, 12.292934821202206, 12.292196677281307, 12.292066592436571, 12.277834232036884, 12.30489312685453, 12.273043999305138, 12.235687035780687, 12.159355823810284, 12.107691966570341, 12.046071199270395, 12.003989238005419, 11.931588062873253, 11.897608481920683, 11.782343827761137, 11.691585540771484, 11.486725110274095, 11.26863824404203, 10.981485696939322, 10.719918892933773, 10.343714714050293, 9.650860263751103, 8.665439807451689, 1.9101928599014941]
LLaMAX/LLaMAX3-8B;19;5;19;ddechrau;Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.;SM;MS;adverb_time_place_manner;dechrau;Enillodd y tîm Gwpan Ieuenctid Cymru dechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.;no_mutation;2,07485898078931;2,17338182605412;9,85228452648070e-02;1;2,31914455287229e-02;[11.759605205976046, 11.762756200937124, 12.268658106143658, 12.270778711025532, 12.286908846635084, 12.289892270014835, 12.296022800298838, 12.284703548137959, 12.29151309453524, 12.297826070051928, 12.2938599219689, 12.292320068065937, 12.291440908725445, 12.277337514437162, 12.305042321865375, 12.27431869506836, 12.234063075138973, 12.156059815333439, 12.104436049094566, 12.03874949308542, 11.995625734329224, 11.922313965283907, 11.887716660132774, 11.770319553521963, 11.684347464488102, 11.488721095598661, 11.278521666159996, 10.997977036696215, 10.73208000109746, 10.359838834175697, 9.661760009252108, 8.701153489259573, 2.074858980789311];[11.760000137182383, 11.762609151693491, 12.269810713254488, 12.271979772127592, 12.286218368090116, 12.288346877464882, 12.296655728266789, 12.288875047977154, 12.298015080965483, 12.307151097517748, 12.299678802490234, 12.29915343798124, 12.297750271283663, 12.281881717535166, 12.313626527786255, 12.28173960172213, 12.243376053296602, 12.164232584146353, 12.111415532919077, 12.04835347028879, 12.004548091154833, 11.930118744189922, 11.893988407575167, 11.771474673197819, 11.687498129331148, 11.491294934199406, 11.290147891411415, 11.010929566163282, 10.734740385642418, 10.346915740233202, 9.67189071728633, 8.739265331855187, 2.173381826054118]
LLaMAX/LLaMAX3-8B;20;5;20;chyn;Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.;AM;L;a;cyn;Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a cyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.;no_mutation;2,07485898078931;2,15282553687483;7,79665560855145e-02;1;1,84419049623392e-02;[11.759605205976046, 11.762756200937124, 12.268658106143658, 12.270778711025532, 12.286908846635084, 12.289892270014835, 12.296022800298838, 12.284703548137959, 12.29151309453524, 12.297826070051928, 12.2938599219689, 12.292320068065937, 12.291440908725445, 12.277337514437162, 12.305042321865375, 12.27431869506836, 12.234063075138973, 12.156059815333439, 12.104436049094566, 12.03874949308542, 11.995625734329224, 11.922313965283907, 11.887716660132774, 11.770319553521963, 11.684347464488102, 11.488721095598661, 11.278521666159996, 10.997977036696215, 10.73208000109746, 10.359838834175697, 9.661760009252108, 8.701153489259573, 2.074858980789311];[11.759747374291514, 11.762702137816186, 12.279687077391381, 12.28093422160429, 12.297118486142626, 12.302236987095252, 12.310940480699726, 12.300517830194211, 12.306100041258569, 12.31064831976797, 12.307021458943685, 12.303544212790097, 12.303739173739563, 12.287823620964499, 12.314190210080614, 12.286039071924547, 12.24268954407935, 12.162614897185682, 12.115295129663805, 12.04507272383746, 12.005028612473431, 11.932170811821432, 11.895376111946854, 11.773859117545333, 11.693676424961463, 11.49596472347484, 11.283502242144417, 11.009945084066953, 10.753980000813803, 10.373841080011106, 9.696313671037263, 8.737820793600644, 2.1528255368748255]
LLaMAX/LLaMAX3-8B;21;5;21;Cymru;Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.;no_mutation;no_mutation;no_mutation;Chymru;Enillodd y tîm Gwpan Ieuenctid Chymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.;AM;2,07485898078931;2,17136174080329;9,65027600139785e-02;1;2,27267413404228e-02;[11.759605205976046, 11.762756200937124, 12.268658106143658, 12.270778711025532, 12.286908846635084, 12.289892270014835, 12.296022800298838, 12.284703548137959, 12.29151309453524, 12.297826070051928, 12.2938599219689, 12.292320068065937, 12.291440908725445, 12.277337514437162, 12.305042321865375, 12.27431869506836, 12.234063075138973, 12.156059815333439, 12.104436049094566, 12.03874949308542, 11.995625734329224, 11.922313965283907, 11.887716660132774, 11.770319553521963, 11.684347464488102, 11.488721095598661, 11.278521666159996, 10.997977036696215, 10.73208000109746, 10.359838834175697, 9.661760009252108, 8.701153489259573, 2.074858980789311];[11.759596659586979, 11.762598954714262, 12.268444721515362, 12.2694866840656, 12.286015657278208, 12.288503866929274, 12.293252082971426, 12.285248701389019, 12.290748816270094, 12.297578738285946, 12.292599256222065, 12.29088099186237, 12.288979677053598, 12.272729085041927, 12.301813235649696, 12.275610703688402, 12.23272050344027, 12.15618582872244, 12.106602943860567, 12.043524320308979, 11.999534882031954, 11.925044444891123, 11.896302021466768, 11.784082155961256, 11.702431440353394, 11.513594700739933, 11.3151520215548, 11.041022062301636, 10.778377808057344, 10.42267867235037, 9.72557613482842, 8.75827743456914, 2.1713617408032895]
LLaMAX/LLaMAX3-8B;22;5;22;gafodd;Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.;SM;L;fe;cafodd;Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe cafodd y tîm merched eu coroni'n bencampwyr.;no_mutation;2,07485898078931;2,22002782108778;1,45168840298473e-01;1;3,38003879950983e-02;[11.759605205976046, 11.762756200937124, 12.268658106143658, 12.270778711025532, 12.286908846635084, 12.289892270014835, 12.296022800298838, 12.284703548137959, 12.29151309453524, 12.297826070051928, 12.2938599219689, 12.292320068065937, 12.291440908725445, 12.277337514437162, 12.305042321865375, 12.27431869506836, 12.234063075138973, 12.156059815333439, 12.104436049094566, 12.03874949308542, 11.995625734329224, 11.922313965283907, 11.887716660132774, 11.770319553521963, 11.684347464488102, 11.488721095598661, 11.278521666159996, 10.997977036696215, 10.73208000109746, 10.359838834175697, 9.661760009252108, 8.701153489259573, 2.074858980789311];[11.760261722639495, 11.763656616210938, 12.280544711094276, 12.283024713104846, 12.298100022708669, 12.299470864090265, 12.304957109339098, 12.294075591891419, 12.298165527044558, 12.303100567238003, 12.301342795876895, 12.298478107826382, 12.301503742442412, 12.285257844363942, 12.30872475867178, 12.278471815819834, 12.244890512204638, 12.164915365331312, 12.111194909787645, 12.04388147241929, 12.004372372346765, 11.93034647025314, 11.895855155645632, 11.773463454901004, 11.68525619132846, 11.490240545833812, 11.27420071994557, 10.99369795182172, 10.727498260198855, 10.355607425465303, 9.66937993554508, 8.733570902955298, 2.2200278210877835]
LLaMAX/LLaMAX3-8B;23;5;23;bencampwyr;Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n bencampwyr.;SM;MS;yn_complement_adj_noun;pencampwyr;Enillodd y tîm Gwpan Ieuenctid Cymru ddechrau Ebrill a chyn diwedd y mis fe gafodd y tîm merched eu coroni'n pencampwyr.;no_mutation;2,07485898078931;2,19761053756448;1,22751556775173e-01;1;2,87308209567916e-02;[11.759605205976046, 11.762756200937124, 12.268658106143658, 12.270778711025532, 12.286908846635084, 12.289892270014835, 12.296022800298838, 12.284703548137959, 12.29151309453524, 12.297826070051928, 12.2938599219689, 12.292320068065937, 12.291440908725445, 12.277337514437162, 12.305042321865375, 12.27431869506836, 12.234063075138973, 12.156059815333439, 12.104436049094566, 12.03874949308542, 11.995625734329224, 11.922313965283907, 11.887716660132774, 11.770319553521963, 11.684347464488102, 11.488721095598661, 11.278521666159996, 10.997977036696215, 10.73208000109746, 10.359838834175697, 9.661760009252108, 8.701153489259573, 2.074858980789311];[11.759597778320312, 11.762314534654804, 12.2799804724899, 12.28107177509981, 12.298592885335287, 12.301943180607815, 12.30847141789455, 12.296977529338761, 12.30174305859734, 12.306149894115972, 12.305416312872195, 12.301730174644321, 12.300458160101199, 12.286415698481541, 12.310920229145125, 12.282940864562988, 12.241216771742877, 12.162684702405743, 12.11109234304989, 12.04397771872726, 12.0002680385814, 11.930885277542414, 11.893636385599772, 11.772655804951986, 11.689618559444652, 11.482185326370539, 11.263698951870788, 10.973619535857557, 10.70104092242671, 10.328745393192067, 9.643754893658208, 8.694584220063453, 2.1976105375644837]
